date,spy_open,spy_high,spy_low,spy_adj_close,spy_volume,log_return,umich_sentiment,vix,sent_vix_gap
2013-04-18,124.254442,124.286439,122.798936,123.270775,167583200,-0.006273,76.4,13.967273,-0.913637
2013-04-19,123.558718,124.39844,123.254816,124.342453,149687600,0.008656,76.4,13.967273,-0.913637
2013-04-22,124.582338,125.190131,123.758615,124.894234,106553500,0.004428,76.4,13.967273,-0.913637
2013-04-23,125.518014,126.301748,124.894223,126.181793,166141300,0.010256,76.4,13.967273,-0.913637
2013-04-24,126.221829,126.597704,125.9899,126.261818,96781200,0.000634,76.4,13.967273,-0.913637
2013-04-25,126.629647,127.373405,126.437719,126.773605,131060600,0.004045,76.4,13.967273,-0.913637
2013-04-26,126.621656,126.837587,126.141811,126.549683,95918800,-0.001768,76.4,13.967273,-0.913637
2013-04-29,126.893564,127.677299,126.693631,127.3974,88572800,0.006676,76.4,13.967273,-0.913637
2013-04-30,127.373459,127.733336,126.845632,127.70134,116010700,0.002383,76.4,13.967273,-0.913637
2013-05-01,127.421417,127.485397,126.43775,126.581696,138874200,-0.008806,84.5,13.493636,-0.399212
2013-05-02,126.901559,127.869241,126.781604,127.757278,96407600,0.009244,84.5,13.493636,-0.399212
2013-05-03,128.868921,129.460728,127.781284,129.052856,144202300,0.01009,84.5,13.493636,-0.399212
2013-05-06,129.14882,129.564672,129.092833,129.380737,66882100,0.002537,84.5,13.493636,-0.399212
2013-05-07,129.660669,130.076522,129.292787,130.036545,90359200,0.005056,84.5,13.493636,-0.399212
2013-05-08,129.892559,130.6683,129.820586,130.628311,97419200,0.00454,84.5,13.493636,-0.399212
2013-05-09,130.572348,130.916227,129.932559,130.260452,106738600,-0.00282,84.5,13.493636,-0.399212
2013-05-10,130.34844,130.796288,129.964559,130.684326,103203000,0.003249,84.5,13.493636,-0.399212
2013-05-13,130.516393,131.004231,130.212503,130.7883,81843200,0.000795,84.5,13.493636,-0.399212
2013-05-14,130.892266,132.235823,130.892266,132.139847,119000900,0.010281,84.5,13.493636,-0.399212
2013-05-15,131.923882,133.115476,131.883893,132.851562,120718500,0.005372,84.5,13.493636,-0.399212
2013-05-16,132.579683,133.043529,132.027865,132.227798,109913600,-0.004706,84.5,13.493636,-0.399212
2013-05-17,132.715615,133.587321,132.539673,133.507355,129801000,0.00963,84.5,13.493636,-0.399212
2013-05-20,133.379419,134.019208,133.243466,133.499374,85071200,-6e-05,84.5,13.493636,-0.399212
2013-05-21,133.61925,134.195058,133.155404,133.691223,95804200,0.001436,84.5,13.493636,-0.399212
2013-05-22,133.827272,135.210818,132.091854,132.699646,244031800,-0.007445,84.5,13.493636,-0.399212
2013-05-23,131.2841,132.683632,131.108158,132.31575,211064400,-0.002897,84.5,13.493636,-0.399212
2013-05-24,131.531994,132.259753,131.14012,132.203766,151573900,-0.000847,84.5,13.493636,-0.399212
2013-05-28,133.587262,134.179068,132.603595,132.995468,143679800,0.005971,84.5,13.493636,-0.399212
2013-05-29,132.291811,132.595713,131.428098,132.131866,160363400,-0.006515,84.5,13.493636,-0.399212
2013-05-30,132.235806,133.227467,132.131837,132.619675,107793800,0.003685,84.5,13.493636,-0.399212
2013-05-31,132.251748,133.003498,130.460355,130.716263,176850100,-0.014456,84.5,13.493636,-0.399212
2013-06-03,131.020201,131.524037,130.084516,131.436066,168390700,0.005491,84.1,17.2715,0.171648
2013-06-04,131.508029,132.035855,130.140481,130.80426,157631500,-0.004819,84.1,17.2715,0.171648
2013-06-05,130.428392,130.692305,128.860923,128.972885,211737800,-0.0141,84.1,17.2715,0.171648
2013-06-06,128.916928,130.148523,128.157184,130.140518,200225500,0.009013,84.1,17.2715,0.171648
2013-06-07,131.03617,131.915869,130.468355,131.795914,188337800,0.01264,84.1,17.2715,0.171648
2013-06-10,132.203773,132.275746,131.452022,131.795914,105667100,0.0,84.1,17.2715,0.171648
2013-06-11,130.59633,131.587991,130.148482,130.436386,159505400,-0.010369,84.1,17.2715,0.171648
2013-06-12,131.332045,131.467998,129.23675,129.356705,177361500,-0.008312,84.1,17.2715,0.171648
2013-06-13,129.284806,131.556044,128.996902,131.324127,163587800,0.015095,84.1,17.2715,0.171648
2013-06-14,131.180113,131.691941,130.284417,130.500336,141197500,-0.006293,84.1,17.2715,0.171648
2013-06-17,131.388074,132.131832,130.532367,131.508041,136295600,0.007692,84.1,17.2715,0.171648
2013-06-18,131.580047,132.747663,131.572054,132.547729,114695600,0.007875,84.1,17.2715,0.171648
2013-06-19,132.435695,132.667612,130.660288,130.716263,206149500,-0.013914,84.1,17.2715,0.171648
2013-06-20,129.444781,130.732351,127.141546,127.477432,321255900,-0.02509,84.1,17.2715,0.171648
2013-06-21,128.34485,128.441322,126.600249,127.886597,271956800,0.003205,84.1,17.2715,0.171648
2013-06-24,126.552053,127.372088,125.201386,126.27066,222329000,-0.012716,84.1,17.2715,0.171648
2013-06-25,127.412268,128.714699,126.560068,127.484634,162262200,0.009568,84.1,17.2715,0.171648
2013-06-26,128.529768,129.036269,128.031314,128.746841,134848000,0.009852,84.1,17.2715,0.171648
2013-06-27,129.518677,130.097532,129.398075,129.502594,129483700,0.005853,84.1,17.2715,0.171648
2013-06-28,129.140808,129.759851,128.521751,128.97197,160402900,-0.004106,84.1,17.2715,0.171648
2013-07-01,129.64729,130.628128,129.502583,129.727692,131954800,0.005842,85.1,13.974545,-0.27916
2013-07-02,129.53472,130.483404,129.036266,129.607086,154863700,-0.00093,85.1,13.974545,-0.27916
2013-07-03,129.020126,130.057246,128.8111,129.6633,75216400,0.000434,85.1,13.974545,-0.27916
2013-07-05,130.620058,131.110476,129.679421,131.062241,122416900,0.010731,85.1,13.974545,-0.27916
2013-07-08,131.737583,132.163683,131.110492,131.809937,108092500,0.005689,85.1,13.974545,-0.27916
2013-07-09,132.63805,132.919442,132.067242,132.758652,119298000,0.007172,85.1,13.974545,-0.27916
2013-07-10,132.629996,133.257088,132.356651,132.80687,121410100,0.000363,85.1,13.974545,-0.27916
2013-07-11,134.350413,134.752395,132.798756,134.615723,135592200,0.013528,85.1,13.974545,-0.27916
2013-07-12,134.575571,135.009706,134.366545,134.672043,104212700,0.000418,85.1,13.974545,-0.27916
2013-07-15,135.041923,135.379586,134.808766,135.18663,69450600,0.003814,85.1,13.974545,-0.27916
2013-07-16,135.275025,135.355427,134.318318,134.680099,88702100,-0.003754,85.1,13.974545,-0.27916
2013-07-17,135.194671,135.451933,134.84896,135.025833,92873900,0.002564,85.1,13.974545,-0.27916
2013-07-18,135.315163,136.086974,135.226727,135.765381,103620100,0.005462,85.1,13.974545,-0.27916
2013-07-19,135.484111,136.054919,135.315273,136.006683,103831700,0.001776,85.1,13.974545,-0.27916
2013-07-22,136.199619,136.464929,135.878026,136.271973,79428600,0.001949,85.1,13.974545,-0.27916
2013-07-23,136.513117,136.537235,135.910144,135.982498,80829700,-0.002127,85.1,13.974545,-0.27916
2013-07-24,136.505065,136.561348,135.210682,135.484039,112914000,-0.003672,85.1,13.974545,-0.27916
2013-07-25,135.242822,135.934231,135.017713,135.813629,111088600,0.00243,85.1,13.974545,-0.27916
2013-07-26,135.242877,135.998605,134.680104,135.958405,107814600,0.001065,85.1,13.974545,-0.27916
2013-07-29,135.612713,135.918224,135.15446,135.540359,79695000,-0.00308,85.1,13.974545,-0.27916
2013-07-30,135.950389,136.095097,135.218779,135.540359,85209600,0.0,85.1,13.974545,-0.27916
2013-07-31,135.821734,136.553344,135.459952,135.636826,142388700,0.000711,85.1,13.974545,-0.27916
2013-08-01,136.665889,137.325134,136.593523,137.204544,110438400,0.011492,82.1,14.21,-0.460153
2013-08-02,136.899074,137.453812,136.714166,137.437729,91116700,0.001698,82.1,14.21,-0.460153
2013-08-05,137.132203,137.445748,136.955329,137.23671,54072700,-0.001464,82.1,14.21,-0.460153
2013-08-06,136.971415,137.268891,136.151381,136.456879,87495000,-0.005699,82.1,14.21,-0.460153
2013-08-07,136.022711,136.215655,135.508175,136.014664,84854700,-0.003246,82.1,14.21,-0.460153
2013-08-08,136.65783,136.818621,135.813665,136.513123,102181300,0.003658,82.1,14.21,-0.460153
2013-08-09,136.336245,136.75431,135.644835,136.119171,91757700,-0.00289,82.1,14.21,-0.460153
2013-08-12,135.435833,136.119195,135.371514,135.958405,68593300,-0.001182,82.1,14.21,-0.460153
2013-08-13,136.199576,136.593511,135.395612,136.360367,80806000,0.002952,82.1,14.21,-0.460153
2013-08-14,136.296091,136.513165,135.6288,135.660965,79829200,-0.005142,82.1,14.21,-0.460153
2013-08-15,134.591663,134.607733,133.530424,133.76358,152931800,-0.014085,82.1,14.21,-0.460153
2013-08-16,133.50632,133.964585,133.056101,133.321411,130868200,-0.003311,82.1,14.21,-0.460153
2013-08-19,133.168714,133.62698,132.461221,132.469269,96437600,-0.006412,82.1,14.21,-0.460153
2013-08-20,132.68626,133.618861,132.541552,133.120407,89294400,0.004903,82.1,14.21,-0.460153
2013-08-21,132.750603,133.482213,132.002922,132.300385,159530500,-0.006179,82.1,14.21,-0.460153
2013-08-22,132.57367,133.699227,132.565635,133.506271,101471400,0.009073,82.1,14.21,-0.460153
2013-08-23,133.900241,134.12535,133.27315,133.956512,90888900,0.003367,82.1,14.21,-0.460153
2013-08-26,134.093149,134.503179,133.369587,133.458023,89702100,-0.003728,82.1,14.21,-0.460153
2013-08-27,132.139575,133.458076,131.215021,131.311493,158619400,-0.016215,82.1,14.21,-0.460153
2013-08-28,131.255248,132.244133,131.086422,131.777832,108113000,0.003545,82.1,14.21,-0.460153
2013-08-29,131.488362,132.686261,131.36776,131.986816,119200500,0.001585,82.1,14.21,-0.460153
2013-08-30,132.260135,132.276218,131.182826,131.568726,134928900,-0.003173,82.1,14.21,-0.460153
2013-09-03,132.838962,133.120354,131.608898,132.163635,142375100,0.004511,77.5,14.692,-0.718465
2013-09-04,132.195796,133.482143,131.954617,133.257034,97389400,0.008239,77.5,14.692,-0.718465
2013-09-05,133.337436,133.779607,133.240952,133.425873,63090500,0.001266,77.5,14.692,-0.718465
2013-09-06,133.868083,134.245947,132.236037,133.490219,159756500,0.000482,77.5,14.692,-0.718465
2013-09-09,133.81981,134.848883,133.81981,134.768494,87559300,0.00953,77.5,14.692,-0.718465
2013-09-10,135.580473,135.789499,135.274962,135.765381,105847200,0.00737,77.5,14.692,-0.718465
2013-09-11,135.58055,136.191559,135.347406,136.191559,94545900,0.003134,77.5,14.692,-0.718465
2013-09-12,136.143303,136.320176,135.644849,135.829758,83209000,-0.00266,77.5,14.692,-0.718465
2013-09-13,135.974494,136.239804,135.660948,136.135284,72727800,0.002247,77.5,14.692,-0.718465
2013-09-16,137.606485,137.670804,136.706037,136.923111,106299200,0.00577,77.5,14.692,-0.718465
2013-09-17,137.043776,137.566348,137.043776,137.534195,82523300,0.004453,77.5,14.692,-0.718465
2013-09-18,137.485974,139.503932,137.140275,139.126068,203460600,0.011508,77.5,14.692,-0.718465
2013-09-19,139.503889,139.568207,138.756196,138.892868,146616900,-0.001678,77.5,14.692,-0.718465
2013-09-20,139.22246,139.22246,137.808665,137.921768,132867100,-0.007016,77.5,14.692,-0.718465
2013-09-23,137.735979,137.865231,136.847303,137.283554,104616500,-0.004638,77.5,14.692,-0.718465
2013-09-24,137.259331,137.768302,136.701903,136.960419,106333100,-0.002357,77.5,14.692,-0.718465
2013-09-25,137.049295,137.323972,136.443382,136.56456,117306500,-0.002895,77.5,14.692,-0.718465
2013-09-26,136.790748,137.477441,136.572616,137.089661,77146900,0.003838,77.5,14.692,-0.718465
2013-09-27,136.402961,136.645328,136.104048,136.459518,99141800,-0.004607,77.5,14.692,-0.718465
2013-09-30,135.30423,136.160584,135.037627,135.732407,143937000,-0.005343,77.5,14.692,-0.718465
2013-10-01,135.837443,136.936164,135.700104,136.8069,127160000,0.007885,73.2,15.407826,-0.917803
2013-10-02,136.007096,136.806892,135.586993,136.677628,113350000,-0.000945,73.2,15.407826,-0.917803
2013-10-03,136.362565,136.483755,134.787195,135.417343,176698000,-0.009264,73.2,15.407826,-0.917803
2013-10-04,135.522373,136.580698,135.344638,136.443359,96878000,0.007548,73.2,15.407826,-0.917803
2013-10-07,135.255765,136.087884,135.118427,135.26384,96295000,-0.008682,73.2,15.407826,-0.917803
2013-10-08,135.239672,135.417408,133.591596,133.688538,178015000,-0.011714,73.2,15.407826,-0.917803
2013-10-09,133.947005,134.270153,132.92099,133.785431,168973000,0.000725,73.2,15.407826,-0.917803
2013-10-10,135.150792,136.742323,135.102321,136.669617,195955000,0.021329,73.2,15.407826,-0.917803
2013-10-11,136.459536,137.598654,136.346433,137.550171,105040000,0.006422,73.2,15.407826,-0.917803
2013-10-14,136.701929,138.212667,136.5969,138.099564,112106000,0.003986,73.2,15.407826,-0.917803
2013-10-15,137.752146,138.269191,136.911953,137.097763,155485000,-0.007281,73.2,15.407826,-0.917803
2013-10-16,137.921759,139.085112,137.857127,139.012405,161676000,0.013869,73.2,15.407826,-0.917803
2013-10-17,138.446894,140.022276,138.422659,139.941483,129389000,0.006661,73.2,15.407826,-0.917803
2013-10-18,140.458527,140.983645,140.175763,140.886703,138316000,0.006732,73.2,15.407826,-0.917803
2013-10-21,140.935218,141.177585,140.579747,140.894821,104104000,5.8e-05,73.2,15.407826,-0.917803
2013-10-22,141.306828,142.13086,140.919035,141.71077,126663000,0.005774,73.2,15.407826,-0.917803
2013-10-23,141.22605,141.290682,140.539356,141.032166,105484000,-0.0048,73.2,15.407826,-0.917803
2013-10-24,141.314908,141.678452,140.983672,141.500717,70350000,0.003317,73.2,15.407826,-0.917803
2013-10-25,141.791563,142.18743,141.516886,142.147034,93625000,0.004557,73.2,15.407826,-0.917803
2013-10-28,142.098477,142.56705,141.944977,142.373154,84979000,0.001589,73.2,15.407826,-0.917803
2013-10-29,142.696378,143.189187,142.494407,143.132629,87401000,0.00532,73.2,15.407826,-0.917803
2013-10-30,143.302324,143.407341,141.912764,142.421722,140002000,-0.004979,73.2,15.407826,-0.917803
2013-10-31,142.3086,142.906438,141.807716,142.017761,133795000,-0.00284,73.2,15.407826,-0.917803
2013-11-01,142.203586,142.680234,141.557277,142.357086,142805000,0.002386,75.1,12.924,-1.173959
2013-11-04,142.744914,142.914562,142.171311,142.858017,85677000,0.003513,75.1,12.924,-1.173959
2013-11-05,142.300474,142.793283,141.839987,142.405502,85825000,-0.003173,75.1,12.924,-1.173959
2013-11-06,143.019526,143.399232,142.623659,143.132629,87348000,0.005093,75.1,12.924,-1.173959
2013-11-07,143.399326,143.512429,141.18572,141.323059,157000000,-0.012723,75.1,12.924,-1.173959
2013-11-08,141.274493,143.24573,141.258344,143.229568,136713000,0.0134,75.1,12.924,-1.173959
2013-11-11,143.092228,143.423463,142.92258,143.253815,62614000,0.000169,75.1,12.924,-1.173959
2013-11-12,142.946821,143.28613,142.486322,142.962982,83990000,-0.002032,75.1,12.924,-1.173959
2013-11-13,142.260155,144.150599,142.260155,144.110214,103844000,0.007993,75.1,12.924,-1.173959
2013-11-14,144.239399,144.95034,144.005119,144.829163,103435000,0.004976,75.1,12.924,-1.173959
2013-11-15,145.063483,145.515896,144.877674,145.459351,102818000,0.004342,75.1,12.924,-1.173959
2013-11-18,145.701685,145.822863,144.6272,144.950348,104796000,-0.003505,75.1,12.924,-1.173959
2013-11-19,144.877667,145.313918,144.384858,144.6353,93891000,-0.002176,75.1,12.924,-1.173959
2013-11-20,144.926143,145.362394,143.787025,144.182892,124909000,-0.003133,75.1,12.924,-1.173959
2013-11-21,144.586825,145.45934,144.497958,145.346237,92841000,0.008036,75.1,12.924,-1.173959
2013-11-22,145.402774,146.08948,145.233126,146.073318,81296000,0.00499,75.1,12.924,-1.173959
2013-11-25,146.33189,146.3642,145.71789,145.927948,79486000,-0.000996,75.1,12.924,-1.173959
2013-11-26,146.000645,146.404587,145.750203,145.968323,86994000,0.000277,75.1,12.924,-1.173959
2013-11-27,146.12179,146.420715,145.944055,146.323761,58800000,0.002432,75.1,12.924,-1.173959
2013-11-29,146.485412,146.832795,146.065309,146.226883,55870900,-0.000662,75.1,12.924,-1.173959
2013-12-02,146.299581,146.574258,145.620962,145.847168,99726000,-0.0026,82.5,14.192381,-0.433833
2013-12-03,145.370464,145.734009,144.748391,145.216965,116563000,-0.00433,82.5,14.192381,-0.433833
2013-12-04,144.691848,145.806718,144.085936,145.200806,123033000,-0.000111,82.5,14.192381,-0.433833
2013-12-05,144.942313,145.208916,144.425268,144.562607,106934000,-0.004405,82.5,14.192381,-0.433833
2013-12-06,145.960243,146.315714,145.540141,146.178375,127728000,0.011115,82.5,14.192381,-0.433833
2013-12-09,146.60653,146.768104,146.356089,146.549973,70124000,0.002539,82.5,14.192381,-0.433833
2013-12-10,146.210666,146.517666,145.935989,146.024857,80976000,-0.00359,82.5,14.192381,-0.433833
2013-12-11,146.081355,146.10559,144.207061,144.384796,130591000,-0.011295,82.5,14.192381,-0.433833
2013-12-12,144.320158,144.497893,143.609217,143.908142,115565000,-0.003307,82.5,14.192381,-0.433833
2013-12-13,144.207118,144.336382,143.617367,143.892044,107808000,-0.000112,82.5,14.192381,-0.433833
2013-12-16,144.57061,145.26539,144.530214,144.788742,96195000,0.006212,82.5,14.192381,-0.433833
2013-12-17,144.918133,144.942368,144.005221,144.328369,89886000,-0.003185,82.5,14.192381,-0.433833
2013-12-18,144.546444,146.816594,143.253839,146.792358,234906000,0.016928,82.5,14.192381,-0.433833
2013-12-19,146.372242,146.792344,145.992548,146.622696,136531200,-0.001156,82.5,14.192381,-0.433833
2013-12-20,146.768976,147.824929,146.671508,147.475647,197087000,0.0058,82.5,14.192381,-0.433833
2013-12-23,148.198536,148.352869,147.889882,148.263519,85598000,0.005328,82.5,14.192381,-0.433833
2013-12-24,148.271579,148.653347,148.263461,148.588364,45368800,0.002189,82.5,14.192381,-0.433833
2013-12-26,148.921397,149.425012,148.905161,149.343781,63365000,0.005071,82.5,14.192381,-0.433833
2013-12-27,149.538761,149.603731,149.18136,149.335693,61814000,-5.4e-05,82.5,14.192381,-0.433833
2013-12-30,149.351944,149.473792,149.116391,149.31134,56857000,-0.000163,82.5,14.192381,-0.433833
2013-12-31,149.514372,150.017975,149.400642,150.017975,86119900,0.004721,82.5,14.192381,-0.433833
2014-01-02,149.441295,149.514409,148.222891,148.580292,119636900,-0.00963,81.2,14.240952,-0.520754
2014-01-03,148.832046,149.132594,148.344692,148.555878,81390600,-0.000164,81.2,14.240952,-0.520754
2014-01-06,149.043249,149.100102,147.897947,148.125381,108028200,-0.002902,81.2,14.240952,-0.520754
2014-01-07,148.718357,149.286942,148.604639,149.035141,86144200,0.006123,81.2,14.240952,-0.520754
2014-01-08,149.010762,149.319428,148.555893,149.067627,96582300,0.000218,81.2,14.240952,-0.520754
2014-01-09,149.546868,149.563116,148.482797,149.1651,90683400,0.000654,81.2,14.240952,-0.520754
2014-01-10,149.41688,149.636196,148.653345,149.571213,102026400,0.002719,81.2,14.240952,-0.520754
2014-01-13,149.189435,149.603688,147.296847,147.581146,149892000,-0.013394,81.2,14.240952,-0.520754
2014-01-14,148.068533,149.2707,147.792365,149.189468,105016100,0.010839,81.2,14.240952,-0.520754
2014-01-15,149.538723,150.221026,149.221938,149.993591,98525800,0.005375,81.2,14.240952,-0.520754
2014-01-16,149.684943,149.993609,149.319425,149.79866,72290600,-0.0013,81.2,14.240952,-0.520754
2014-01-17,149.538749,149.823036,148.90518,149.1651,107848700,-0.004238,81.2,14.240952,-0.520754
2014-01-21,150.026113,150.082977,148.685874,149.603729,88621200,0.002936,81.2,14.240952,-0.520754
2014-01-22,149.855505,149.920488,149.384387,149.701172,61270900,0.000651,81.2,14.240952,-0.520754
2014-01-23,148.945803,148.97017,147.686796,148.474686,132496900,-0.008227,81.2,14.240952,-0.520754
2014-01-24,147.508063,147.556797,145.258074,145.306808,208677100,-0.021567,81.2,14.240952,-0.520754
2014-01-27,145.444895,145.818545,143.869092,144.59201,180843100,-0.004931,81.2,14.240952,-0.520754
2014-01-28,144.697632,145.639867,144.681383,145.453049,110463200,0.005937,81.2,14.240952,-0.520754
2014-01-29,144.242772,145.030675,143.674186,144.055954,216597300,-0.009652,81.2,14.240952,-0.520754
2014-01-30,145.258059,146.05408,144.79506,145.582962,118938100,0.010544,81.2,14.240952,-0.520754
2014-01-31,143.779764,145.631737,143.706663,144.730118,194677900,-0.005875,81.2,14.240952,-0.520754
2014-02-03,144.559541,144.884444,141.196747,141.472916,254837100,-0.022762,81.6,15.47,-0.296445
2014-02-04,142.106452,142.82937,141.424149,142.463852,165012400,0.00698,81.6,15.47,-0.296445
2014-02-05,141.968372,142.601941,141.09925,142.285156,164230500,-0.001255,81.6,15.47,-0.296445
2014-02-06,142.618238,144.161545,142.325821,144.161545,132877600,0.013101,81.6,15.47,-0.296445
2014-02-07,144.835697,146.102835,144.364579,145.948502,170787200,0.012319,81.6,15.47,-0.296445
2014-02-10,145.964782,146.26533,145.566778,146.216583,92218800,0.001835,81.6,15.47,-0.296445
2014-02-11,146.338403,148.190376,146.240923,147.816727,117814100,0.010884,81.6,15.47,-0.296445
2014-02-12,148.036049,148.507167,147.597429,147.889847,94717700,0.000495,81.6,15.47,-0.296445
2014-02-13,146.890729,148.807684,146.88261,148.653351,100542200,0.005149,81.6,15.47,-0.296445
2014-02-14,148.515286,149.749939,148.377202,149.47377,96498400,0.005504,81.6,15.47,-0.296445
2014-02-18,149.603704,149.855518,149.173202,149.652451,80460900,0.001195,81.6,15.47,-0.296445
2014-02-19,149.262586,150.229188,148.539666,148.661514,126524300,-0.006644,81.6,15.47,-0.296445
2014-02-20,148.864588,149.879924,148.320369,149.538773,104998100,0.005884,81.6,15.47,-0.296445
2014-02-21,149.823063,150.180464,149.295093,149.368195,118116400,-0.001141,81.6,15.47,-0.296445
2014-02-24,149.684967,151.203907,149.619984,150.196701,114063900,0.005531,81.6,15.47,-0.296445
2014-02-25,150.318516,150.749018,149.644332,150.139816,117085000,-0.000379,81.6,15.47,-0.296445
2014-02-26,150.359119,150.757136,149.725551,150.147934,98677200,5.4e-05,81.6,15.47,-0.296445
2014-02-27,149.928604,150.976425,149.758022,150.935822,93880800,0.005234,81.6,15.47,-0.296445
2014-02-28,150.911416,152.016102,150.310345,151.317551,150842000,0.002526,81.6,15.47,-0.296445
2014-03-03,149.98549,150.635308,149.254452,150.25354,167748500,-0.007056,80.0,14.836667,-0.513501
2014-03-04,151.723748,152.690351,151.691263,152.365448,167545900,0.013958,80.0,14.836667,-0.513501
2014-03-05,152.495437,152.763487,152.259872,152.503555,88376900,0.000906,80.0,14.836667,-0.513501
2014-03-06,152.877163,153.202065,152.527881,152.852783,82516500,0.002287,80.0,14.836667,-0.513501
2014-03-07,153.486338,153.486338,152.243555,152.91774,114513500,0.000425,80.0,14.836667,-0.513501
2014-03-10,152.682215,152.8934,151.959296,152.836548,74939200,-0.000531,80.0,14.836667,-0.513501
2014-03-11,153.064028,153.283344,151.731907,152.081177,99009100,-0.004955,80.0,14.836667,-0.513501
2014-03-12,151.341963,152.178599,151.000799,152.121735,104824400,0.000267,80.0,14.836667,-0.513501
2014-03-13,152.576593,152.698441,149.993584,150.415955,155014300,-0.011277,80.0,14.836667,-0.513501
2014-03-14,150.147924,150.919577,149.814891,149.993591,153919600,-0.002812,80.0,14.836667,-0.513501
2014-03-17,150.749014,151.707498,150.684031,151.350098,98359500,0.009003,80.0,14.836667,-0.513501
2014-03-18,151.658827,152.633548,151.496364,152.430481,101804600,0.007113,80.0,14.836667,-0.513501
2014-03-19,152.446685,152.657883,150.651577,151.618179,176267300,-0.005343,80.0,14.836667,-0.513501
2014-03-20,151.285151,152.617272,151.017101,152.503555,117241000,0.005823,80.0,14.836667,-0.513501
2014-03-21,153.144042,154.21281,151.7734,151.912094,163128000,-0.003886,80.0,14.836667,-0.513501
2014-03-24,152.434171,152.621826,150.622974,151.283813,121411000,-0.004144,80.0,14.836667,-0.513501
2014-03-25,152.050719,152.515762,151.153287,152.00177,103852000,0.004735,80.0,14.836667,-0.513501
2014-03-26,152.59735,152.842109,150.867744,150.908539,119843000,-0.007218,80.0,14.836667,-0.513501
2014-03-27,150.729056,151.210407,150.035575,150.590363,142383000,-0.002111,80.0,14.836667,-0.513501
2014-03-28,151.022735,152.091502,150.932991,151.332764,101642000,0.004918,80.0,14.836667,-0.513501
2014-03-31,152.295458,152.80945,151.357231,152.572845,99745000,0.008161,80.0,14.836667,-0.513501
2014-04-01,153.070526,153.674263,152.564701,153.584518,89193000,0.006609,84.1,14.198095,-0.316453
2014-04-02,153.780359,154.302505,153.494805,154.098541,78774000,0.003341,84.1,14.198095,-0.316453
2014-04-03,154.335148,154.375943,153.421395,153.894592,77435000,-0.001324,84.1,14.198095,-0.316453
2014-04-04,154.734903,154.767532,151.830464,152.075211,169381000,-0.011893,84.1,14.198095,-0.316453
2014-04-07,151.708011,151.960923,150.084469,150.394485,140803000,-0.011113,84.1,14.198095,-0.316453
2014-04-08,150.329245,151.259318,149.782625,151.014572,112660000,0.004115,84.1,14.198095,-0.316453
2014-04-09,151.422508,152.687072,150.98194,152.638123,100254000,0.010694,84.1,14.198095,-0.316453
2014-04-10,152.629986,152.703409,149.244184,149.431839,172959000,-0.02123,84.1,14.198095,-0.316453
2014-04-11,148.59964,149.643932,147.922479,148.085648,167251000,-0.00905,84.1,14.198095,-0.316453
2014-04-14,149.244199,149.603176,148.028584,149.252365,132382000,0.007848,84.1,14.198095,-0.316453
2014-04-15,149.562406,150.386415,148.0857,150.28035,157093000,0.006864,84.1,14.198095,-0.316453
2014-04-16,151.316453,151.863073,150.647446,151.854919,105197000,0.010423,84.1,14.198095,-0.316453
2014-04-17,151.65092,152.491249,151.389841,152.067001,105255000,0.001396,84.1,14.198095,-0.316453
2014-04-21,152.107861,152.646328,151.920218,152.597366,68329000,0.003482,84.1,14.198095,-0.316453
2014-04-22,152.752351,153.706898,152.670773,153.290817,85790000,0.004534,84.1,14.198095,-0.316453
2014-04-23,153.233729,153.315307,152.809481,152.931854,73869000,-0.002344,84.1,14.198095,-0.316453
2014-04-24,153.682423,153.698743,152.507591,153.241867,88170000,0.002025,84.1,14.198095,-0.316453
2014-04-25,152.744148,152.833892,151.64274,151.985397,100380000,-0.008233,84.1,14.198095,-0.316453
2014-04-28,152.60546,153.127606,150.900329,152.466766,135121000,0.003162,84.1,14.198095,-0.316453
2014-04-29,152.956321,153.413197,152.629984,153.176605,84098000,0.004645,84.1,14.198095,-0.316453
2014-04-30,152.92371,153.788513,152.71158,153.633499,101508000,0.002978,84.1,14.198095,-0.316453
2014-05-01,153.560051,154.065877,153.160278,153.649796,93019000,0.000106,81.9,12.475238,-0.750218
2014-05-02,153.633529,154.31069,153.201127,153.429565,98122000,-0.001434,81.9,12.475238,-0.750218
2014-05-05,152.678944,153.829301,152.254696,153.723236,75883000,0.001912,81.9,12.475238,-0.750218
2014-05-06,153.380582,153.486647,152.35261,152.385239,85454000,-0.008742,81.9,12.475238,-0.750218
2014-05-07,152.899171,153.356047,151.756968,153.282623,106500000,0.005872,81.9,12.475238,-0.750218
2014-05-08,153.143994,154.237236,152.630002,153.119507,93618000,-0.001065,81.9,12.475238,-0.750218
2014-05-09,153.144013,153.413234,152.426057,153.347977,83679000,0.001491,81.9,12.475238,-0.750218
2014-05-12,154.033331,154.914455,153.380645,154.841019,86940000,0.009689,81.9,12.475238,-0.750218
2014-05-13,155.044933,155.354961,154.824661,154.979675,66454000,0.000895,81.9,12.475238,-0.750218
2014-05-14,154.840977,154.914414,154.025123,154.245407,72367000,-0.004749,81.9,12.475238,-0.750218
2014-05-15,153.935329,153.96797,152.140453,152.891037,154956000,-0.008819,81.9,12.475238,-0.750218
2014-05-16,152.980788,153.486626,152.336269,153.421356,97458000,0.003463,81.9,12.475238,-0.750218
